candle_begin_time,candle_end_time,open,high,low,close,volume,quote_volume,trade_num,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,vwap_1m_open,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-01-06T20:10:00.000+0000,2026-01-06T20:15:00.000+0000,92346.1,92410.0,92276.8,92395.0,414.859,38310857.067999996,8588,264.471,24423501.5517,92312.85703178645,93196.83,8611323872.551992,1.88083338,2.317191,1.58458458,1.8427
2026-01-06T20:15:00.000+0000,2026-01-06T20:20:00.000+0000,92395.1,92475.1,92350.1,92475.0,376.726,34821572.986600004,8445,217.555,20110683.9273,92375.18447260847,93161.46,8615039087.79213,1.88376829,2.320122,1.58671266,1.39291
2026-01-06T20:20:00.000+0000,2026-01-06T20:25:00.000+0000,92475.0,92548.3,92461.5,92548.3,565.742,52337293.4578,12464,291.551,26970955.480800003,92502.56075602515,93092.302,8615764979.958609,1.88230321,2.317429,1.58723594,1.095058
2026-01-06T20:25:00.000+0000,2026-01-06T20:30:00.000+0000,92548.3,92548.3,92465.7,92465.7,263.28599999999994,24356669.4955,5351,98.667,9128448.436,92536.86834784642,93106.208,8609325550.072886,1.88205622,2.314515,1.58661417,0.646891
2026-01-06T20:30:00.000+0000,2026-01-06T20:35:00.000+0000,92465.8,92591.0,92451.7,92513.2,570.348,52770124.8082,10619,339.70300000000003,31429033.898900002,92486.37401766134,93131.741,8616362286.776503,1.88280954,2.317908,1.58551786,1.526072
2026-01-06T20:35:00.000+0000,2026-01-06T20:40:00.000+0000,92513.3,92629.2,92513.2,92596.9,559.111,51766186.967700005,8395,357.81800000000004,33126248.304,92553.1566834574,93112.005,8621864393.3835,1.88510986,2.309017,1.58869689,1.844503
2026-01-06T20:40:00.000+0000,2026-01-06T20:45:00.000+0000,92596.9,92668.7,92591.2,92602.3,447.638,41463792.5724,6975,198.023,18342207.7603,92619.17530574229,93032.356,8615010140.0188,1.88742904,2.306705,1.59194109,0.826804
2026-01-06T20:45:00.000+0000,2026-01-06T20:50:00.000+0000,92602.3,92630.0,92537.3,92560.8,293.961,27215544.3037,5954,148.289,13729233.099,92615.30059606596,92977.906,8606109361.6848,1.88444224,2.305995,1.58892764,1.041675
2026-01-06T20:50:00.000+0000,2026-01-06T20:55:00.000+0000,92560.9,92572.8,92462.9,92513.6,322.499,29831845.926,7002,120.369,11133959.2455,92565.31155359918,92882.086,8592968104.57115,1.8813183,2.306353,1.58620519,0.600121
2026-01-06T20:55:00.000+0000,2026-01-06T21:00:00.000+0000,92513.7,92534.9,92451.1,92472.8,435.041,40237166.5518,7821,184.948,17105838.443099998,92521.90203583792,92857.727,8587538654.803312,1.87992758,2.301803,1.5843635,0.72842
2026-01-06T21:00:00.000+0000,2026-01-06T21:05:00.000+0000,92472.7,92535.9,92369.8,92379.4,514.3140000000001,47546151.687300004,10317,212.373,19632682.6485,92477.21241598298,92826.428,8575240440.1404,1.87976865,2.303784,1.5831573,0.704854
2026-01-06T21:05:00.000+0000,2026-01-06T21:10:00.000+0000,92379.3,92416.9,92338.0,92358.7,369.924,34170497.8056,7702,168.56699999999998,15571229.518599998,92383.08215628212,92742.738,8565598716.1206,1.87833221,2.308079,1.58043353,0.825203
2026-01-06T21:10:00.000+0000,2026-01-06T21:15:00.000+0000,92358.7,92887.9,92358.6,92859.3,2205.388,204522657.97980002,32815,1451.717,134611106.33769998,92379.49700389188,92936.419,8630835463.283459,1.87517544,2.310827,1.57980219,1.92024
2026-01-06T21:15:00.000+0000,2026-01-06T21:20:00.000+0000,92859.2,93825.0,92838.1,93679.6,7593.424,709561399.3514999,117776,4031.8239999999996,376568178.8645,93200.35225909222,92599.594,8673674330.5484,1.8015355,2.337668,1.53111074,1.127682
2026-01-06T21:20:00.000+0000,2026-01-06T21:25:00.000+0000,93679.6,93722.5,93357.0,93506.8,1711.299,160063785.0416,38073,681.832,63770998.89670001,93631.33784640707,92613.488,8659573663.875383,1.80546499,2.331856,1.52893299,0.660574
2026-01-06T21:25:00.000+0000,2026-01-06T21:30:00.000+0000,93506.8,93506.8,93369.7,93488.6,582.0540000000001,54380157.468100004,15928,286.142,26733269.779,93406.74293663466,92609.167,8656423861.200253,1.79992513,2.330817,1.52364793,0.939898
2026-01-06T21:30:00.000+0000,2026-01-06T21:35:00.000+0000,93488.7,93722.5,93468.6,93722.4,907.372,84890263.3593,21640,593.981,55574122.4204,93512.29938582025,92733.193,8691398551.424881,1.7981522,2.339373,1.52219643,1.872453
2026-01-06T21:35:00.000+0000,2026-01-06T21:40:00.000+0000,93722.5,93736.8,93432.0,93466.4,581.711,54415502.6887,14928,218.13400000000001,20404442.1577,93690.92133334411,92764.812,8672693718.910097,1.79178389,2.336875,1.51604379,0.611754
2026-01-06T21:40:00.000+0000,2026-01-06T21:45:00.000+0000,93466.4,93619.5,93466.3,93582.0,367.475,34375488.2759,9863,224.09300000000002,20961863.0274,93481.84123289825,92770.021,8681741667.029509,1.78689511,2.338258,1.51215517,1.551208
2026-01-06T21:45:00.000+0000,2026-01-06T21:50:00.000+0000,93582.1,93619.7,93225.2,93360.6,1074.1480000000001,100275506.0726,18481,345.26700000000005,32233049.3956,93599.31539031163,92835.54,8667181715.724,1.78102733,2.318064,1.50669263,0.471639
2026-01-06T21:50:00.000+0000,2026-01-06T21:55:00.000+0000,93360.6,93360.7,93098.9,93253.9,1350.0600000000002,125805872.68740001,19084,541.733,50477437.0754,93310.4010846367,92874.479,8660916664.666,1.78330755,2.299723,1.50728696,0.655352
2026-01-06T21:55:00.000+0000,2026-01-06T22:00:00.000+0000,93254.0,93273.4,93200.0,93207.8,505.602,47136607.702199996,10026,218.816,20398818.5504,93228.43830560269,92870.356,8657527306.910057,1.78411925,2.290843,1.5075497,0.736511
2026-01-06T22:00:00.000+0000,2026-01-06T22:05:00.000+0000,93207.8,93362.6,93200.4,93337.9,571.7,53346705.306200005,12558,300.481,28036044.173200004,93297.65429052881,92844.027,8665857223.3206,1.78422773,2.286218,1.50877969,1.078751
2026-01-06T22:05:00.000+0000,2026-01-06T22:10:00.000+0000,93337.9,93490.1,93206.5,93378.9,646.826,60377393.1126,14058,325.756,30409294.197899997,93337.3565833861,92801.105,8668180662.564926,1.78421988,2.286484,1.50836635,0.997669
2026-01-06T22:10:00.000+0000,2026-01-06T22:15:00.000+0000,93378.9,93385.5,93046.0,93057.0,639.1569999999999,59545898.2977,11556,232.357,21645851.7595,93326.8712290963,92812.627,8637584776.017445,1.78073841,2.282763,1.50196725,0.55916
2026-01-06T22:15:00.000+0000,2026-01-06T22:20:00.000+0000,93057.1,93185.3,92929.0,92933.3,877.2249999999999,81609895.631,13199,381.351,35482262.3304,93130.61181138323,92778.81,8624217172.026,1.77965568,2.284319,1.4971698,0.781497
2026-01-06T22:20:00.000+0000,2026-01-06T22:25:00.000+0000,92933.4,93123.5,92922.4,93123.5,398.32399999999996,37043080.6942,7303,239.583,22283573.4258,92935.3154322118,92765.468,8638645059.298,1.77714188,2.28712,1.49472261,1.52507
2026-01-06T22:25:00.000+0000,2026-01-06T22:30:00.000+0000,93123.4,93172.7,93050.4,93134.6,327.521,30494127.162400004,7008,159.81699999999998,14879614.202300001,93136.41908733673,92761.425,8639288936.6625,1.77918397,2.287709,1.49513156,0.957291
2026-01-06T22:30:00.000+0000,2026-01-06T22:35:00.000+0000,93134.5,93143.0,93036.2,93055.6,215.812,20086538.873900004,4102,63.726000000000006,5930956.3325000005,93114.64558346066,92739.984,8631033850.971529,1.77837265,2.284576,1.49448152,0.436483
2026-01-06T22:35:00.000+0000,2026-01-06T22:40:00.000+0000,93055.6,93096.6,92970.7,93017.6,244.204,22717061.9001,5573,89.61399999999999,8336458.6798,93037.19389649166,92733.492,8625837592.11,1.77716085,2.280481,1.49452284,0.595584
2026-01-06T22:40:00.000+0000,2026-01-06T22:45:00.000+0000,93017.6,93088.1,92920.1,92996.6,269.586,25070034.798700005,8168,124.878,11612802.665399998,93056.61796409555,92748.053,8626455864.517368,1.77518515,2.277917,1.49229369,0.870849
2026-01-06T22:45:00.000+0000,2026-01-06T22:50:00.000+0000,92996.7,93261.9,92980.5,93227.1,469.551,43742265.4877,10109,304.29499999999996,28349336.5955,93003.10410505015,92743.654,8647592526.650492,1.77171896,2.276318,1.49266643,1.861379
2026-01-06T22:50:00.000+0000,2026-01-06T22:55:00.000+0000,93227.1,93302.2,93113.9,93200.5,638.4970000000001,59518829.7286,13237,332.75100000000003,31018620.9456,93213.31294376636,92915.934,8660013892.855574,1.77241064,2.264731,1.49264598,1.096323
2026-01-06T22:55:00.000+0000,2026-01-06T23:00:00.000+0000,93200.6,93323.3,93187.7,93320.0,285.671,26643372.1449,7049,164.82399999999998,15372206.691900002,93200.87241943019,92955.954,8674640331.6846,1.77325831,2.260821,1.49430746,1.375008
2026-01-06T23:00:00.000+0000,2026-01-06T23:05:00.000+0000,93319.9,93461.2,93279.6,93453.5,464.73199999999997,43390356.576400004,14331,283.559,26474820.7248,93365.6555589544,93004.471,8691488053.581161,1.77188124,2.261396,1.49389461,1.577122
2026-01-06T23:05:00.000+0000,2026-01-06T23:10:00.000+0000,93453.4,93472.3,93369.4,93458.1,344.503,32186833.9925,9004,161.63299999999998,15101889.5939,93406.96844043276,93019.876,8692711988.373262,1.77329068,2.261181,1.49625773,0.889481
2026-01-06T23:10:00.000+0000,2026-01-06T23:15:00.000+0000,93458.1,93508.1,93413.0,93440.4,358.52099999999996,33504426.0216,7343,169.113,15805509.2891,93484.01060275169,93048.307,8694491842.694834,1.77180365,2.262253,1.49521858,0.895715
2026-01-06T23:15:00.000+0000,2026-01-06T23:20:00.000+0000,93440.5,93535.3,93393.7,93459.8,300.171,28054440.051000003,10394,138.823,12975142.7793,93496.42398538119,93029.485,8694405426.821,1.77011265,2.261811,1.49380068,0.848589
2026-01-06T23:20:00.000+0000,2026-01-06T23:25:00.000+0000,93459.9,93491.1,93364.2,93379.5,224.51999999999998,20974043.7467,5905,92.15599999999999,8609399.0318,93478.34754205316,92994.066,8683881794.329863,1.76512283,2.262258,1.48994922,0.681563
2026-01-06T23:25:00.000+0000,2026-01-06T23:30:00.000+0000,93379.5,93492.8,93353.4,93492.8,179.143,16738205.8046,5286,100.73599999999999,9412587.7567,93369.31078443758,93001.277,8693972456.733719,1.76142017,2.261977,1.48653158,1.247106
2026-01-06T23:30:00.000+0000,2026-01-06T23:35:00.000+0000,93492.8,93584.0,93490.4,93535.3,281.34200000000004,26315928.1886,7255,157.647,14745939.9646,93495.3043729647,92990.336,8697869675.8272,1.75841309,2.261646,1.4844056,1.254838
2026-01-06T23:35:00.000+0000,2026-01-06T23:40:00.000+0000,93535.2,93620.0,93525.5,93531.8,373.624,34964601.197399996,8385,218.051,20406408.2513,93596.66744311723,92976.006,8696612994.8166,1.75630872,2.261897,1.48403911,1.416035
2026-01-06T23:40:00.000+0000,2026-01-06T23:45:00.000+0000,93531.9,93553.4,93491.7,93500.0,193.15699999999998,18065361.718200002,5143,60.601000000000006,5667858.1164,93532.11657408232,92955.507,8691339904.5,1.75477373,2.26017,1.48208653,0.457662
2026-01-06T23:45:00.000+0000,2026-01-06T23:50:00.000+0000,93500.0,93652.9,93495.3,93598.3,256.45500000000004,24000767.982199997,7535,148.525,13898702.0239,93504.11167883212,92982.191,8702984306.0944,1.75299753,2.258327,1.48172564,1.356946
2026-01-06T23:50:00.000+0000,2026-01-06T23:55:00.000+0000,93598.4,93672.4,93582.1,93664.8,272.567,25521768.2786,7085,143.356,13422832.4382,93627.60493692216,92991.717,8710041275.2899,1.75101971,2.256059,1.4805264,1.050343
2026-01-06T23:55:00.000+0000,2026-01-07T00:00:00.000+0000,93664.8,93743.4,93651.2,93708.0,393.396,36863197.000199996,8677,181.327,16990165.9437,93675.0750821875,92969.523,8711997358.2363,1.74792722,2.255322,1.47879365,0.829894
2026-01-07T00:00:00.000+0000,2026-01-07T00:05:00.000+0000,93708.1,93708.1,93551.3,93562.8,556.1270000000001,52070227.0101,12693,188.848,17682202.0815,93657.07591152395,92995.417,8700920901.2293,1.72589248,2.25041,1.46009941,0.497489
2026-01-07T00:05:00.000+0000,2026-01-07T00:10:00.000+0000,93562.9,93654.4,93500.0,93539.1,493.33099999999996,46158707.7396,11810,178.37099999999998,16688000.9769,93629.31189403326,92938.049,8694336964.453962,1.71411725,2.253673,1.44570862,0.555774
2026-01-07T00:10:00.000+0000,2026-01-07T00:15:00.000+0000,93539.2,93559.0,93509.3,93530.5,267.344,25007549.183700003,5612,110.543,10340224.2585,93550.21921358866,92956.479,8694328043.933104,1.70838117,2.256155,1.43933048,0.728941
2026-01-07T00:15:00.000+0000,2026-01-07T00:20:00.000+0000,93530.4,93530.5,93387.1,93421.0,557.789,52124703.0389,12445,243.066,22713336.2647,93506.22370751061,92865.462,8676531012.845135,1.70144046,2.267501,1.43014811,0.784592
2026-01-07T00:20:00.000+0000,2026-01-07T00:25:00.000+0000,93421.0,93522.8,93365.5,93400.2,346.17,32348440.3082,9437,179.535,16776633.2179,93430.20361495053,92891.382,8676323660.23511,1.69955932,2.270889,1.42597222,1.107382
2026-01-07T00:25:00.000+0000,2026-01-07T00:30:00.000+0000,93400.3,93421.8,93299.9,93318.3,525.461,49052902.2415,10100,296.175,27649906.9872,93386.8641922941,92843.781,8664692283.7155,1.69438027,2.276268,1.42134761,1.31258
2026-01-07T00:30:00.000+0000,2026-01-07T00:35:00.000+0000,93318.4,93347.9,93157.9,93223.2,1075.411,100266325.1747,16919,444.982,41492596.322799996,93322.74154764377,92865.355,8657205562.236,1.6924511,2.27675,1.41772332,0.71491
2026-01-07T00:35:00.000+0000,2026-01-07T00:40:00.000+0000,93223.1,93272.5,93150.5,93164.2,246.361,22965005.928799998,7546,129.875,12106796.669800002,93251.82383879682,92852.875,8650658595.637846,1.6914796,2.279234,1.41632389,1.133117
2026-01-07T00:40:00.000+0000,2026-01-07T00:45:00.000+0000,93164.3,93173.3,93049.6,93158.0,632.1279999999999,58847847.509,12541,320.002,29791049.316499997,93110.03885511543,92847.689,8650765156.84425,1.69042719,2.28167,1.41368017,1.052873
2026-01-07T00:45:00.000+0000,2026-01-07T00:50:00.000+0000,93158.0,93159.5,92950.0,92980.0,513.548,47786929.2119,12097,178.185,16582856.3868,93138.89709448106,92930.727,8640708289.5327,1.69043382,2.278618,1.41243018,0.552685
2026-01-07T00:50:00.000+0000,2026-01-07T00:55:00.000+0000,92980.0,92994.5,92881.3,92987.8,651.8879999999999,60586595.6803,13878,343.37000000000006,31914104.4822,92949.59847196464,92992.008,8647122241.5024,1.68798999,2.284512,1.40840067,1.128729
2026-01-07T00:55:00.000+0000,2026-01-07T01:00:00.000+0000,92987.8,93022.4,92607.9,92670.4,1646.6769999999997,152819835.1573,26808,556.207,51616619.221499994,92986.49384085323,92948.606,8614513983.5224,1.69147749,2.274858,1.40889246,0.518399
2026-01-07T01:00:00.000+0000,2026-01-07T01:05:00.000+0000,92670.4,92866.7,92662.0,92809.0,700.2,64971860.9844,17849,455.346,42250722.8884,92714.95558104661,92930.429,8625879380.990181,1.70196177,2.282554,1.41677715,1.88874
2026-01-07T01:05:00.000+0000,2026-01-07T01:10:00.000+0000,92809.0,92825.9,92737.0,92770.7,652.272,60522228.657800004,14648,400.301,37141939.561799996,92764.20798580152,92978.12,8625975581.18121,1.71309917,2.296492,1.42335064,1.612086
2026-01-07T01:10:00.000+0000,2026-01-07T01:15:00.000+0000,92770.8,92834.8,92757.0,92769.1,285.967,26537791.0868,7193,172.498,16008671.271399999,92784.53407902685,93010.126,8628456378.894,1.71635732,2.297585,1.42609519,1.589229
2026-01-07T01:15:00.000+0000,2026-01-07T01:20:00.000+0000,92769.1,92769.1,92423.5,92451.1,1154.095,106799863.8505,29019,457.833,42368790.0785,92635.75833862332,93072.576,8604652723.776,1.71515101,2.300598,1.42228266,0.678083
2026-01-07T01:20:00.000+0000,2026-01-07T01:25:00.000+0000,92451.1,92605.8,92293.8,92553.5,1386.965,128211549.2915,28131,637.377,58929589.4954,92401.65928133045,93219.86,8627115841.574,1.72689418,2.306694,1.4326917,0.873973
2026-01-07T01:25:00.000+0000,2026-01-07T01:30:00.000+0000,92553.4,92622.7,92491.1,92516.0,435.26500000000004,40288989.58179999,11707,256.067,23702516.7805,92590.48246993602,93282.559,8628496783.6615,1.73266824,2.312587,1.43777982,1.497857
2026-01-07T01:30:00.000+0000,2026-01-07T01:35:00.000+0000,92516.1,92596.6,92393.0,92469.7,793.9160000000002,73420750.9012,15988,319.716,29568760.354900002,92553.61699336134,93226.905,8620716619.261799,1.73523691,2.331866,1.43963615,0.698434
2026-01-07T01:35:00.000+0000,2026-01-07T01:40:00.000+0000,92469.7,92559.9,92401.9,92559.8,358.37100000000004,33143829.507499997,12880,191.89299999999997,17747741.591000002,92497.77335944421,93270.313,8632633819.715,1.74118843,2.336121,1.44443031,1.205203
2026-01-07T01:40:00.000+0000,2026-01-07T01:45:00.000+0000,92559.9,92562.9,92400.0,92402.0,343.573,31766971.614300005,9634,153.084,14154305.8726,92510.39943483601,93337.291,8624591570.731678,1.74534144,2.337729,1.447471,0.82967
2026-01-07T01:45:00.000+0000,2026-01-07T01:50:00.000+0000,92402.0,92474.3,92343.8,92366.3,344.519,31835159.631899998,9695,148.59199999999998,13730645.0793,92410.12354491226,93385.571,8625725193.47632,1.74840115,2.340716,1.45174796,0.786992
2026-01-07T01:50:00.000+0000,2026-01-07T01:55:00.000+0000,92366.2,92484.6,92331.6,92448.2,456.51599999999996,42177373.8918,12102,247.85200000000003,22899912.5641,92362.18086438184,93426.1,8637460622.397089,1.74902327,2.345847,1.45193134,1.216059
2026-01-07T01:55:00.000+0000,2026-01-07T02:00:00.000+0000,92448.1,92482.6,92391.8,92405.7,315.83399999999995,29195887.647,7267,168.874,15610716.4664,92422.63809006267,93447.734,8636023416.9544,1.75476569,2.348294,1.45699842,1.168136
2026-01-07T02:00:00.000+0000,2026-01-07T02:05:00.000+0000,92405.6,92441.0,92202.9,92342.5,649.25,59936545.7527,16794,317.747,29332128.4866,92414.35783860479,93533.315,8637100140.3875,1.75357305,2.35232,1.45631052,0.98557
2026-01-07T02:05:00.000+0000,2026-01-07T02:10:00.000+0000,92342.5,92635.8,92342.5,92518.2,914.653,84645130.1907,20127,532.324,49259042.00259999,92544.83977528456,93608.531,8659946441.825193,1.76988477,2.36256,1.47021004,1.414673
2026-01-07T02:10:00.000+0000,2026-01-07T02:15:00.000+0000,92518.2,92655.0,92494.5,92625.7,485.523,44947625.0513,10647,309.75199999999995,28675655.2405,92516.1785601832,93655.37,8676141367.422606,1.77689332,2.363407,1.47669692,1.791017
2026-01-07T02:15:00.000+0000,2026-01-07T02:20:00.000+0000,92625.7,92625.7,92467.5,92476.4,328.049,30360194.671099998,8687,129.79500000000002,12012186.710700002,92575.30366371434,93691.519,8664254387.6516,1.78285394,2.363109,1.48237489,0.692198
2026-01-07T02:20:00.000+0000,2026-01-07T02:25:00.000+0000,92476.5,92614.8,92476.3,92543.1,167.371,15491697.5318,5956,98.93399999999998,9156780.773,92494.1522090184,93700.496,8671347772.110516,1.78628421,2.363936,1.4855469,1.511387
2026-01-07T02:25:00.000+0000,2026-01-07T02:30:00.000+0000,92543.1,92740.0,92543.1,92650.1,515.947,47816623.160799995,10326,335.49999999999994,31092335.4111,92611.22684845106,93745.434,8686465612.14221,1.79914398,2.368875,1.49845861,1.895751
2026-01-07T02:30:00.000+0000,2026-01-07T02:35:00.000+0000,92650.0,92715.7,92613.0,92707.7,251.202,23276139.2594,6763,151.961,14081004.9201,92632.96461231496,93766.553,8692872088.9028,1.80158372,2.367786,1.5020517,1.632443
2026-01-07T02:35:00.000+0000,2026-01-07T02:40:00.000+0000,92707.7,92910.3,92648.4,92884.7,725.146,67289397.83680001,12573,479.873,44532382.2773,92670.75327198768,93861.22,8719159004.153353,1.80630032,2.367122,1.50880664,1.982974
2026-01-07T02:40:00.000+0000,2026-01-07T02:45:00.000+0000,92884.8,92918.5,92800.0,92890.6,341.03099999999995,31666998.094199996,6687,175.94100000000003,16336445.3347,92881.62669705707,93879.959,8719333882.822393,1.80775865,2.365475,1.51010773,1.145528
2026-01-07T02:45:00.000+0000,2026-01-07T02:50:00.000+0000,92890.6,92900.0,92850.5,92880.8,298.831,27753792.2799,5287,144.90099999999998,13457607.936,92882.55459972736,93890.212,8720598002.7296,1.80688309,2.364486,1.50928644,0.982537
2026-01-07T02:50:00.000+0000,2026-01-07T02:55:00.000+0000,92880.9,92949.6,92850.0,92922.4,278.67600000000004,25891277.0727,5838,168.82999999999998,15685841.2133,92868.53271511292,93912.009,8726529265.1016,1.80675741,2.36223,1.5081749,1.591327
2026-01-07T02:55:00.000+0000,2026-01-07T03:00:00.000+0000,92922.4,93028.3,92900.0,92923.2,581.819,54093007.9222,8521,363.098,33761442.0327,92944.48892082495,93993.165,8734155069.2445,1.80328657,2.358545,1.50708275,1.692131
2026-01-07T03:00:00.000+0000,2026-01-07T03:05:00.000+0000,92923.2,92989.8,92923.2,92951.6,200.53799999999998,18642316.0075,5625,84.35000000000001,7841178.3504,92967.34369421809,94064.112,8744784767.388885,1.80178602,2.356498,1.50628124,0.783948
2026-01-07T03:05:00.000+0000,2026-01-07T03:10:00.000+0000,92951.6,92971.6,92869.9,92926.4,253.18900000000002,23524091.908600003,7027,91.55999999999999,8506811.43,92963.90953510853,94061.404,8740978386.700008,1.79192056,2.355432,1.49835598,0.59247
2026-01-07T03:10:00.000+0000,2026-01-07T03:15:00.000+0000,92926.4,92966.1,92920.6,92931.3,137.248,12756337.339999998,4284,51.63,4798447.0001,92958.08054781632,94073.386,8742362056.3818,1.78880185,2.354389,1.49611726,0.643114
2026-01-07T03:15:00.000+0000,2026-01-07T03:20:00.000+0000,92931.3,93050.0,92900.0,93043.5,404.02599999999995,37571913.8153,8424,251.238,23365238.4118,92930.27511364962,94091.382,8754716832.883371,1.78729399,2.355769,1.49483252,1.65624
2026-01-07T03:20:00.000+0000,2026-01-07T03:25:00.000+0000,93043.5,93080.0,93017.7,93056.3,223.28900000000002,20777186.1807,5637,106.026,9865838.5627,93056.3315512493,94088.45,8755287808.61,1.78821441,2.354919,1.4975155,0.943418
2026-01-07T03:25:00.000+0000,2026-01-07T03:30:00.000+0000,93056.4,93056.4,92965.4,92965.5,212.749,19786796.1179,4174,63.764,5931008.273600001,93044.54125784074,94111.671,8749678259.642439,1.78606825,2.355906,1.49543301,0.431343
2026-01-07T03:30:00.000+0000,2026-01-07T03:35:00.000+0000,92965.5,92988.9,92799.4,92831.4,740.6999999999999,68772661.22299999,11959,269.157,24991393.5673,92974.24377958081,94027.172,8728683417.518,1.77876404,2.35612,1.48842873,0.57832
2026-01-07T03:35:00.000+0000,2026-01-07T03:40:00.000+0000,92831.4,92849.1,92773.2,92817.2,226.527,21022211.044499997,5179,90.752,8422173.5068,92799.9842652268,94048.578,8729325673.9416,1.77117647,2.355899,1.48009255,0.654728
2026-01-07T03:40:00.000+0000,2026-01-07T03:45:00.000+0000,92817.1,92840.5,92707.2,92825.8,365.536,33913882.9295,7801,200.84799999999998,18633117.9316,92825.5489818978,94095.87,8734550432.408792,1.76714857,2.357101,1.47513865,1.235149
2026-01-07T03:45:00.000+0000,2026-01-07T03:50:00.000+0000,92825.9,92846.7,92760.0,92760.0,199.187,18484088.7989,5721,63.338,5878253.7291,92788.73407723066,94089.656,8728477915.497494,1.7663042,2.358738,1.47366483,0.478632
2026-01-07T03:50:00.000+0000,2026-01-07T03:55:00.000+0000,92760.0,92829.2,92760.0,92788.1,218.04999999999998,20231347.263899997,4962,77.80000000000001,7218563.401299999,92772.77721988902,94162.504,8737169253.6528,1.76434936,2.35391,1.47184541,0.578372
2026-01-07T03:55:00.000+0000,2026-01-07T04:00:00.000+0000,92788.2,92794.5,92729.6,92778.2,174.914,16225866.248499999,3316,62.929,5837456.1778,92791.57807007724,94187.96,8738579971.676,1.7628912,2.353324,1.47051583,0.56959
2026-01-07T04:00:00.000+0000,2026-01-07T04:05:00.000+0000,92778.1,92861.3,92740.6,92857.5,313.57899999999995,29102207.421099998,6185,181.573,16851143.121,92786.4670790378,94216.74,8748775568.70644,1.75935113,2.354467,1.46764978,1.391311
2026-01-07T04:05:00.000+0000,2026-01-07T04:10:00.000+0000,92857.5,92893.0,92754.8,92775.0,247.66899999999998,22992377.5316,6892,100.361,9318151.4036,92869.6905734565,94220.933,8740989019.5296,1.76328785,2.354902,1.47127887,0.711713
2026-01-07T04:10:00.000+0000,2026-01-07T04:15:00.000+0000,92774.9,92810.0,92709.8,92764.9,241.01600000000002,22357872.6699,5585,113.65800000000002,10543658.627899999,92787.56138521456,94245.792,8742701470.3008,1.7614267,2.354887,1.46804913,0.900016
2026-01-07T04:15:00.000+0000,2026-01-07T04:20:00.000+0000,92764.8,92764.8,92643.4,92693.4,574.738,53274267.1082,9420,197.537,18309343.1727,92721.81044102047,94307.221,8741647528.3193,1.75904152,2.366633,1.46334007,0.534075
2026-01-07T04:20:00.000+0000,2026-01-07T04:25:00.000+0000,92693.4,92772.6,92690.0,92716.8,146.44299999999998,13579046.393099997,4567,70.03,6493352.6764,92700.01252255155,94302.458,8743422137.8944,1.7584872,2.367328,1.46201686,0.981123
2026-01-07T04:25:00.000+0000,2026-01-07T04:30:00.000+0000,92716.8,92759.0,92716.8,92741.6,111.081,10301321.2486,3139,53.46900000000001,4958543.8738,92727.14831108192,94314.766,8747592488.354956,1.75786426,2.367381,1.46141374,0.954339
2026-01-07T04:30:00.000+0000,2026-01-07T04:35:00.000+0000,92741.6,92784.6,92722.3,92722.3,118.744,11014251.2141,3840,56.78,5266764.9272,92741.01936227191,94322.955,8746646862.102427,1.75854677,2.36795,1.46270769,0.941928
2026-01-07T04:35:00.000+0000,2026-01-07T04:40:00.000+0000,92722.4,92735.8,92565.9,92579.5,343.964,31864524.132299997,7303,89.262,8268916.699,92700.97459949995,94338.816,8734965795.229662,1.75621904,2.369592,1.45910102,0.342935
2026-01-07T04:40:00.000+0000,2026-01-07T04:45:00.000+0000,92579.5,92774.3,92575.4,92736.1,338.596,31386381.724200003,6765,257.102,23833995.792,92617.16654910511,94460.636,8759901540.096,1.75005554,2.373618,1.4541232,3.217934
2026-01-07T04:45:00.000+0000,2026-01-07T04:50:00.000+0000,92736.0,92736.1,92645.1,92645.2,130.999,12142419.5431,3555,36.743,3405787.2371999994,92707.39616415411,94477.752,8752910229.5904,1.74993754,2.372705,1.45330863,0.531503
2026-01-07T04:50:00.000+0000,2026-01-07T04:55:00.000+0000,92645.2,92670.2,92621.1,92643.0,74.83999999999999,6933587.5166,2756,24.917,2308394.3362000003,92642.08860593714,94484.551,8753428070.161083,1.74963222,2.37294,1.4526889,0.579359
2026-01-07T04:55:00.000+0000,2026-01-07T05:00:00.000+0000,92643.0,92670.2,92626.3,92637.3,119.531,11074880.289099999,2805,51.839999999999996,4803263.2206,92635.49248082358,94470.195,8751463795.2735,1.74968766,2.373877,1.45249026,0.785966
2026-01-07T05:00:00.000+0000,2026-01-07T05:05:00.000+0000,92637.3,92648.4,92611.8,92625.0,125.128,11590254.8475,3683,49.529,4587668.2855,92630.14937412771,94481.236,8751348838.75058,1.74906325,2.374152,1.4512608,0.702235
2026-01-07T05:05:00.000+0000,2026-01-07T05:10:00.000+0000,92624.9,92645.9,92597.2,92643.3,127.737,11831944.9993,3407,70.147,6497802.5549,92612.04800438597,94483.263,8753250727.4142,1.74888975,2.375993,1.4510573,1.303054
